Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32309377,12/31/2015 11:56,12/31/2015 17:07,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10034,60 SEAMAN AVENUE,SEAMAN AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:56,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 17:07,12 MANHATTAN,MANHATTAN,1004817,255479,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86788144,-73.92563884,"(40.867881436186174, -73.9256388353561)"
32305894,12/31/2015 11:56,12/31/2015 20:38,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10016,210 EAST 36 STREET,EAST 36 STREET,3 AVENUE,QUEENS MIDTOWN TUNNEL EXIT,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:56,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 20:38,06 MANHATTAN,MANHATTAN,990726,211342,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74675918,-73.97662822,"(40.74675917643532, -73.97662822402951)"
32305898,12/31/2015 11:56,12/31/2015 13:44,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11205,111 FRANKLIN AVENUE,FRANKLIN AVENUE,PARK AVENUE,MYRTLE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:56,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/2015 13:44,03 BROOKLYN,BROOKLYN,995835,192693,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69556696,-73.95822203,"(40.69556696185004, -73.95822202986886)"
32307311,12/31/2015 11:52,12/31/2015 14:50,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10026,140 WEST 111 STREET,WEST 111 STREET,ST NICHOLAS AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:52,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 14:50,10 MANHATTAN,MANHATTAN,997139,230534,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79942916,-73.95344701,"(40.79942916407129, -73.95344700757754)"
32308806,12/31/2015 11:52,12/31/2015 13:53,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10474,,,,,LAFAYETTE AVENUE,MANIDA STREET,INTERSECTION,BRONX,,Precinct,Closed,12/31/2015 19:52,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 13:53,02 BRONX,BRONX,1014956,236797,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8165754,-73.88906627,"(40.81657540118781, -73.88906627425912)"
32309170,12/31/2015 11:51,12/31/2015 16:18,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11203,485 SCHENECTADY AVENUE,SCHENECTADY AVENUE,MAPLE STREET,MIDWOOD STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:51,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 16:18,09 BROOKLYN,BROOKLYN,1002461,180346,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6616661,-73.93436064,"(40.661666096971565, -73.93436063878136)"
32306220,12/31/2015 11:48,12/31/2015 15:58,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11106,,,,,31 ROAD,23 STREET,INTERSECTION,ASTORIA,,Precinct,Closed,12/31/2015 19:48,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 15:58,01 QUEENS,QUEENS,1003876,218353,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76598317,-73.92914964,"(40.765983170986416, -73.92914964193095)"
32307341,12/31/2015 11:47,12/31/2015 14:30,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11213,919 EASTERN PARKWAY,EASTERN PARKWAY,ALBANY AVENUE,TROY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:47,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 14:30,08 BROOKLYN,BROOKLYN,1001476,183081,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66917503,-73.93790396,"(40.66917503403723, -73.93790396356246)"
32307342,12/31/2015 11:47,12/31/2015 16:26,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11234,EAST 54 STREET,EAST 54 STREET,AVENUE T,AVENUE U,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,12/31/2015 19:47,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 16:26,18 BROOKLYN,BROOKLYN,1006080,162259,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61201297,-73.92137491,"(40.61201297474772, -73.92137490965365)"
32308804,12/31/2015 11:47,12/31/2015 12:12,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11235,2627 EAST 22 STREET,EAST 22 STREET,JEROME AVENUE,VOORHIES AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:47,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 12:12,15 BROOKLYN,BROOKLYN,998910,153467,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58789548,-73.94721816,"(40.58789548420473, -73.9472181645622)"
32307975,12/31/2015 11:46,12/31/2015 13:22,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10452,1041 NELSON AVENUE,NELSON AVENUE,WEST 164 STREET,WEST 165 STREET,,,ADDRESS,BRONX,,Precinct,Closed,12/31/2015 19:46,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 13:22,04 BRONX,BRONX,1004134,243003,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83364009,-73.92814526,"(40.83364008903812, -73.92814526096437)"
32307662,12/31/2015 11:45,12/31/2015 12:37,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,122 BAY 26 STREET,BAY 26 STREET,BENSON AVENUE,BATH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:45,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 12:37,11 BROOKLYN,BROOKLYN,984429,158339,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60128027,-73.9993554,"(40.60128026517014, -73.99935539959104)"
32310639,12/31/2015 11:45,12/31/2015 15:47,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11249,228 BERRY STREET,BERRY STREET,NORTH 1 STREET,GRAND STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:45,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 15:47,01 BROOKLYN,BROOKLYN,994681,199960,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7155146,-73.96237234,"(40.7155145979716, -73.96237234137112)"
32305103,12/31/2015 11:44,12/31/2015 16:08,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,,,,,ELMWOOD AVENUE,EAST    2 STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,12/31/2015 19:44,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 16:08,12 BROOKLYN,BROOKLYN,991113,167757,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62712807,-73.97527594,"(40.62712807327521, -73.97527594431494)"
32310228,12/31/2015 11:43,12/31/2015 13:55,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10039,,,,,WEST  154 STREET,MACOMBS PLACE,INTERSECTION,NEW YORK,,Precinct,Closed,12/31/2015 19:43,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 13:55,10 MANHATTAN,MANHATTAN,1002029,240813,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82763366,-73.93575789,"(40.827633657164675, -73.93575789294708)"
32310189,12/31/2015 11:38,12/31/2015 14:22,NYPD,New York City Police Department,Animal Abuse,Other (complaint details),Residential Building/House,10023,75 WEST END AVENUE,WEST END AVENUE,WEST END AVENUE,FREEDOM PLACE SOUTH,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:38,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/2015 14:22,07 MANHATTAN,MANHATTAN,987231,221346,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77421946,-73.98923718,"(40.77421945878715, -73.9892371845004)"
32308796,12/31/2015 11:38,12/31/2015 12:14,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10314,27 VERMONT COURT,VERMONT COURT,GANSEVOORT BOULEVARD,SUFFOLK AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,12/31/2015 19:38,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 12:14,02 STATEN ISLAND,STATEN ISLAND,949112,158656,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60208071,-74.1265377,"(40.60208070705163, -74.1265377016262)"
32307656,12/31/2015 11:36,12/31/2015 13:26,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,1630 BATH AVENUE,BATH AVENUE,BAY 13 STREET,BAY 14 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:36,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 13:26,11 BROOKLYN,BROOKLYN,981522,160090,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60608599,-74.00982456,"(40.60608598553671, -74.00982456144335)"
32309162,12/31/2015 11:35,12/31/2015 12:12,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10314,380 NOME AVENUE,NOME AVENUE,POI COURT,COUNTRY DRIVE WEST,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,12/31/2015 19:35,The Police Department issued a summons in response to the complaint.,12/31/2015 12:12,02 STATEN ISLAND,STATEN ISLAND,939075,153857,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58886296,-74.16265042,"(40.58886296117124, -74.1626504219826)"
32310162,12/31/2015 11:34,12/31/2015 12:30,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11237,984 HART STREET,HART STREET,WYCKOFF AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:34,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 12:30,04 BROOKLYN,BROOKLYN,1006547,196180,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70511745,-73.91958076,"(40.7051174518164, -73.91958075517626)"
32306586,12/31/2015 11:34,12/31/2015 15:20,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10035,,,,,EAST  117 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,12/31/2015 19:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 15:20,11 MANHATTAN,MANHATTAN,1000995,230244,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79862673,-73.93952048,"(40.798626727342196, -73.93952048362056)"
32306132,12/31/2015 11:34,12/31/2015 13:09,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10012,547 BROADWAY,BROADWAY,SPRING STREET,PRINCE STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:34,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 13:09,02 MANHATTAN,MANHATTAN,984714,202908,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72361229,-73.99832601,"(40.723612285331214, -73.99832601337529)"
32306630,12/31/2015 11:33,12/31/2015 14:55,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11230,1450 EAST 5 STREET,EAST 5 STREET,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:33,The Police Department issued a summons in response to the complaint.,12/31/2015 14:55,12 BROOKLYN,BROOKLYN,992515,163509,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.615467,-73.97023042,"(40.61546700275706, -73.97023042044177)"
32310636,12/31/2015 11:32,12/31/2015 22:37,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10465,848 QUINCY AVENUE,QUINCY AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/31/2015 19:32,This complaint does not fall under the Police Department's jurisdiction.,12/31/2015 22:37,10 BRONX,BRONX,1032134,240807,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82750528,-73.82697762,"(40.827505284236466, -73.82697762282521)"
32309035,12/31/2015 11:32,12/31/2015 13:09,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10012,515 BROADWAY,BROADWAY,BROOME STREET,SPRING STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:32,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 13:09,02 MANHATTAN,MANHATTAN,984478,202541,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72260497,-73.99917745,"(40.722604968387486, -73.99917745003964)"
32310116,12/31/2015 11:29,12/31/2015 13:40,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,212 SPENCER STREET,SPENCER STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:29,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 13:40,03 BROOKLYN,BROOKLYN,996819,191398,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69201114,-73.95467593,"(40.69201114429037, -73.95467593386844)"
32307716,12/31/2015 11:27,12/31/2015 18:11,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,2222 VANDERVEER PLACE,VANDERVEER PLACE,FLATBUSH AVENUE,EAST 23 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:27,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 18:11,14 BROOKLYN,BROOKLYN,996306,173171,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64198281,-73.95655842,"(40.64198280629922, -73.95655841741765)"
32306604,12/31/2015 11:27,12/31/2015 13:10,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10014,,,,,WEST HOUSTON STREET,HUDSON STREET,INTERSECTION,NEW YORK,,Precinct,Closed,12/31/2015 19:27,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 13:10,02 MANHATTAN,MANHATTAN,982285,204788,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72877222,-74.00708974,"(40.728772222057906, -74.00708973798046)"
32305101,12/31/2015 11:27,12/31/2015 12:19,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10128,,,,,LEXINGTON AVENUE,EAST   89 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,12/31/2015 19:27,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 12:19,08 MANHATTAN,MANHATTAN,996940,223976,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78142951,-73.95417815,"(40.7814295082462, -73.95417815370344)"
32305558,12/31/2015 11:26,12/31/2015 14:19,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1680 STILLWELL AVENUE,STILLWELL AVENUE,RHINELANDER AVENUE,PELHAM PARKWAY,,,ADDRESS,BRONX,,Precinct,Closed,12/31/2015 19:26,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 14:19,11 BRONX,BRONX,1028682,251234,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85614235,-73.83938185,"(40.856142346105834, -73.83938184671064)"
32309005,12/31/2015 11:25,12/31/2015 11:28,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10012,547 BROADWAY,BROADWAY,SPRING STREET,PRINCE STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:25,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 11:28,02 MANHATTAN,MANHATTAN,984714,202908,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72361229,-73.99832601,"(40.723612285331214, -73.99832601337529)"
32309006,12/31/2015 11:23,12/31/2015 11:28,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10012,515 BROADWAY,BROADWAY,BROOME STREET,SPRING STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:23,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 11:28,02 MANHATTAN,MANHATTAN,984478,202541,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72260497,-73.99917745,"(40.722604968387486, -73.99917745003964)"
32308863,12/31/2015 11:23,12/31/2015 15:20,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10018,603 8 AVENUE,8 AVENUE,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:23,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 15:20,04 MANHATTAN,MANHATTAN,986736,214547,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75555811,-73.99102688,"(40.75555811306036, -73.99102688243183)"
32306583,12/31/2015 11:19,12/31/2015 17:50,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11216,1317 BEDFORD AVENUE,BEDFORD AVENUE,ATLANTIC AVENUE,PACIFIC STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:19,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 17:50,08 BROOKLYN,BROOKLYN,997322,186371,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67821245,-73.95287186,"(40.67821245145097, -73.95287185886781)"
32309540,12/31/2015 11:19,12/31/2015 13:19,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11221,85 CORNELIA STREET,CORNELIA STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:19,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 13:19,04 BROOKLYN,BROOKLYN,1007494,190503,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68953298,-73.91618478,"(40.68953297824623, -73.91618477587512)"
32305075,12/31/2015 11:17,12/31/2015 22:56,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,11436,128-04 143 STREET,143 STREET,SUTTER AVENUE,129 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,12/31/2015 19:17,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 22:56,12 QUEENS,QUEENS,1040901,184253,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67222741,-73.79577578,"(40.67222741049004, -73.79577577805641)"
32308659,12/31/2015 11:17,12/31/2015 11:30,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11235,2795 FORD STREET,FORD STREET,BELT PARKWAY EXIT 9 EASTBOUND,EMMONS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/2015 19:17,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 11:30,15 BROOKLYN,BROOKLYN,1002269,152463,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58513351,-73.93512711,"(40.58513351299151, -73.93512710856993)"
32305647,12/31/2015 11:16,12/31/2015 12:56,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11375,68 ROAD,68 ROAD,YELLOWSTONE BOULEVARD,108 STREET,,,BLOCKFACE,FOREST HILLS,,Precinct,Closed,12/31/2015 19:16,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 12:56,06 QUEENS,QUEENS,1026620,203819,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7260113,-73.84713491,"(40.7260112984368, -73.84713490826431)"
32305871,12/31/2015 11:16,12/31/2015 14:51,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10026,2194 FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,WEST 118 STREET,WEST 119 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:16,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 14:51,10 MANHATTAN,MANHATTAN,996914,232901,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80592625,-73.95425521,"(40.8059262544307, -73.95425520664358)"
32307731,12/31/2015 11:14,12/31/2015 22:25,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11101,10-28 47 AVENUE,47 AVENUE,VERNON BOULEVARD,11 STREET,,,ADDRESS,LONG ISLAND CITY,,Precinct,Closed,12/31/2015 19:14,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 22:25,02 QUEENS,QUEENS,997453,210822,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74532442,-73.95235162,"(40.74532442204934, -73.95235161762749)"
32305571,12/31/2015 11:14,12/31/2015 14:09,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,3210 WEBSTER AVENUE,WEBSTER AVENUE,EAST 205 STREET,PARKSIDE PLACE,,,ADDRESS,BRONX,,Precinct,Closed,12/31/2015 19:14,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 14:09,07 BRONX,BRONX,1018855,257366,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8730168,-73.87487395,"(40.87301679833683, -73.87487395311057)"
32306889,12/31/2015 11:12,12/31/2015 11:19,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10012,547 BROADWAY,BROADWAY,SPRING STREET,PRINCE STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/2015 19:12,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 11:19,02 MANHATTAN,MANHATTAN,984714,202908,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72361229,-73.99832601,"(40.723612285331214, -73.99832601337529)"
